,endTime,artistName,trackName,msPlayed
6062,2021-11-07 16:57,Little Mix,Confetti (feat. Saweetie),81494
6063,2021-11-07 16:58,Conan Gray,Overdrive,109226
6064,2021-11-07 16:59,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",33450
6065,2021-11-07 16:59,WILLOW,Wait a Minute!,26282
6066,2021-11-07 17:02,Tate McRae,r u ok,185849
6067,2021-11-07 17:05,Nessa Barrett,i hope ur miserable until ur dead,177582
6068,2021-11-07 17:07,Labrinth,Formula,91869
6069,2021-11-07 17:13,Olivia Rodrigo,Wondering - Ashlyn & Nini Piano Version,255
6070,2021-11-07 17:13,LANY,ILYSB,0
6071,2021-11-07 17:13,Olivia Rodrigo,drivers license,100317
6072,2021-11-07 17:13,Alessia Cara,Best Days,85
6073,2021-11-07 17:13,Conan Gray,Maniac,1322
6074,2021-11-07 17:13,Demi Lovato,Sober,746
6075,2021-11-07 17:13,One Direction,18,1088
6076,2021-11-07 17:15,Lorde,Royals,2431
6077,2021-11-07 17:15,Troye Sivan,Angel Baby,119210
6078,2021-11-07 17:15,Olivia Rodrigo,"Just for a Moment - From ""High School Musical: The Musical: The Series""",5610
6079,2021-11-07 17:15,Ruel,Painkiller,618
6080,2021-11-07 17:15,Conan Gray,Lookalike,42
6081,2021-11-07 17:15,Demi Lovato,Stone Cold,85
6082,2021-11-07 17:15,Harry Styles,Sign of the Times,1194
6083,2021-11-07 17:15,Lorde,Liability,42
6084,2021-11-07 17:15,Olivia Rodrigo,"jealousy, jealousy",895
6085,2021-11-07 17:15,LANY,Malibu Nights,746
6086,2021-11-07 17:15,Harry Styles,Kiwi,768
6087,2021-11-07 17:18,Harry Styles,Kiwi,179650
6088,2021-11-07 17:19,Ruel,Painkiller,11358
6089,2021-11-07 17:22,One Direction,Drag Me Down,192120
6090,2021-11-07 17:24,Noah Cyrus,Lonely,105940
6091,2021-11-07 17:26,Olivia Rodrigo,good 4 u,178146
6092,2021-11-07 17:29,Chase Atlantic,Slow Down,127465
6093,2021-11-07 17:29,Little Mix,Love (Sweet Love),6336
6094,2021-11-07 17:34,Madonna,Hung Up,337733
6095,2021-11-07 17:35,Madonna,Frozen,37973
6096,2021-11-07 17:39,Nelly Furtado,Promiscuous,242293
6097,2021-11-07 17:48,Britney Spears,Gimme More,251240
6098,2021-11-07 17:49,Charli XCX,Good Ones,7845
6099,2021-11-07 17:50,Cheryl,Call My Name,84394
6100,2021-11-07 17:54,Sugababes,About You Now,212400
6101,2021-11-07 17:57,Nelly Furtado,Maneater - Radio Version,9045
6102,2021-11-07 17:57,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189693
6103,2021-11-07 18:00,Britney Spears,Circus,192360
6104,2021-11-07 18:01,Bee Gees,Stayin' Alive,36515
6105,2021-11-07 18:45,Madonna,Into the Groove,15402
6106,2021-11-07 18:45,SZA,The Weekend,1685
6107,2021-11-07 18:45,The Carters,APESHIT,2026
6108,2021-11-07 18:45,Rihanna,Sex With Me,640
6109,2021-11-07 18:49,The Carters,APESHIT,249114
6110,2021-11-07 18:49,The Carters,APESHIT,14544
6111,2021-11-07 18:53,Beyoncé,ALREADY,223422
6112,2021-11-07 18:57,Rihanna,Kiss It Better,253080
6113,2021-11-07 19:01,Beyoncé,7/11,213506
6114,2021-11-07 19:04,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173
6115,2021-11-07 19:08,Rihanna,S&M,243533
6116,2021-11-07 19:10,Kali Uchis,Dead To Me,1600
6117,2021-11-07 19:10,Ciara,Level Up,1621
6118,2021-11-07 19:10,Beyoncé,Rocket,1578
6119,2021-11-07 19:10,Cardi B,I Do (feat. SZA),77529
6120,2021-11-07 19:13,Ariana Grande,7 rings,178626
6121,2021-11-07 19:17,Beyoncé,ALREADY,223422
6122,2021-11-07 19:19,Lizzo,Truth Hurts,173325
6123,2021-11-07 19:24,Estelle,American Boy,284733
6124,2021-11-07 19:27,Ariana Grande,"break up with your girlfriend, i'm bored",190440
6125,2021-11-07 19:28,Lizzo,Boys,17864
6126,2021-11-07 19:32,Beyoncé,Sorry,232560
6127,2021-11-07 19:32,The Pussycat Dolls,When I Grow Up,11242
6128,2021-11-07 19:32,Doja Cat,Tia Tamera (feat. Rico Nasty),1180
6129,2021-11-07 19:32,Beyoncé,Formation,1642
6130,2021-11-07 19:32,City Girls,Act Up,30933
6131,2021-11-07 19:33,Saweetie,ICY GRL,11200
6132,2021-11-07 19:33,Doja Cat,Juicy,15338
6133,2021-11-07 19:36,Beyoncé,Naughty Girl,208573
6134,2021-11-07 19:41,SZA,Love Galore (feat. Travis Scott),275080
6135,2021-11-07 19:45,Rihanna,Bitch Better Have My Money,219305
6136,2021-11-07 19:47,Rihanna,Pour It Up,161200
6137,2021-11-07 19:48,Cardi B,Please Me,43349
6138,2021-11-07 19:48,City Girls,Twerk (feat. Cardi B),17019
6139,2021-11-07 19:50,Nicki Minaj,Feeling Myself,100138
6140,2021-11-07 19:56,Bee Gees,Stayin' Alive,5738
6141,2021-11-07 19:56,Azealia Banks,Luxury,1898
6142,2021-11-07 19:56,Madonna,Hung Up,337733
6143,2021-11-07 20:00,Timbaland,Give It To Me,234026
6144,2021-11-07 20:01,Madonna,Girl Gone Wild,1877
6145,2021-11-07 20:01,Nelly Furtado,Say It Right,853
6146,2021-11-07 20:01,M.I.A.,Bad Girls,703
6147,2021-11-07 20:01,Robbie Williams,Rock DJ,48566
6148,2021-11-07 20:01,Britney Spears,If U Seek Amy,725
6149,2021-11-07 20:01,Kylie Minogue,Real Groove - Studio 2054 Remix,597
6150,2021-11-07 20:05,M.I.A.,Bad Girls,227520
6151,2021-11-07 20:07,Kylie Minogue,Real Groove - Studio 2054 Remix,2657
6152,2021-11-07 20:18,Adele,Easy On Me,224694
6153,2021-11-07 20:22,Adele,Love In The Dark,285935
6154,2021-11-07 20:26,Kehlani,Altar,35277
6155,2021-11-07 20:26,Billie Eilish,Male Fantasy,194886
6156,2021-11-07 20:27,Kehlani,Altar,17965
6157,2021-11-07 20:32,Madonna,Hung Up,337695
6158,2021-11-07 20:33,White Lies,E.S.T.,0
6159,2021-11-07 20:33,WILDES,Ghost,3044
6160,2021-11-07 20:33,Dean Lewis,Waves - Acoustic,0
6161,2021-11-07 20:33,GREYCOATS,"Watchman, What Is Left of the Night?",838
6162,2021-11-07 20:33,Badly Drawn Boy,In Safe Hands,0
6163,2021-11-07 20:34,Gotye,Smoke And Mirrors,0
6164,2021-11-07 20:34,Turin Brakes,Dark On Fire,0
6165,2021-11-07 20:38,Turin Brakes,Dark On Fire,286332
6166,2021-11-07 20:42,Gotye,Smoke And Mirrors,204930
6167,2021-11-07 20:46,Jacob Banks,Unknown (To You),233124
6168,2021-11-07 20:48,Jacob Banks,Worthy,1286
6169,2021-11-07 20:48,Gotye,Hearts A Mess,120750
6170,2021-11-07 20:48,The Pierces,Three Wishes,1455
6171,2021-11-07 20:48,Cannons,Fire for You,0
6172,2021-11-07 20:48,Sia,I'm In Here,1581
6173,2021-11-07 20:48,Sum 41,With Me,602
6174,2021-11-07 20:52,Kings of Leon,Closer,237454
6175,2021-11-07 20:57,Bloc Party,Signs,279816
6176,2021-11-07 21:50,Death Cab for Cutie,The Ice Is Getting Thinner,104060
6177,2021-11-08 06:34,Justin Timberlake,Like I Love You,0
6178,2021-11-08 06:34,Lady Gaga,Just Dance,0
6179,2021-11-08 06:34,Kesha,TiK ToK,0
6180,2021-11-08 06:34,Kesha,TiK ToK,1151
6181,2021-11-08 06:34,Maroon 5,Makes Me Wonder,0
6182,2021-11-08 06:34,Alexandra Burke,Bad Boys (feat. Flo Rida),0
6183,2021-11-08 06:34,Jamiroquai,Little L,0
6184,2021-11-08 06:34,Kylie Minogue,Can't Get You out of My Head,0
6185,2021-11-08 06:34,P!nk,U + Ur Hand,0
6186,2021-11-08 06:34,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),0
6187,2021-11-08 06:34,La Roux,Bulletproof,0
6188,2021-11-08 06:37,Taio Cruz,Break Your Heart,201515
6189,2021-11-08 06:38,Christina Aguilera,Ain't No Other Man,40384
6190,2021-11-08 06:38,Anastacia,Sick and Tired,689
6191,2021-11-08 06:38,Shakira,"Whenever, Wherever",1577
6192,2021-11-08 06:38,Beyoncé,Single Ladies (Put a Ring on It),0
6193,2021-11-08 06:38,Akon,Beautiful,1684
6194,2021-11-08 06:38,P!nk,So What,1464
6195,2021-11-08 06:38,Black Eyed Peas,Shut Up,683
6196,2021-11-08 06:58,WILDES,Ghost,6101
6197,2021-11-08 06:58,Anastacia,Sick and Tired,179307
6198,2021-11-08 07:02,WILDES,Ghost,225474
6199,2021-11-08 07:03,Cannons,Fire for You,301
6200,2021-11-08 07:03,Sia,I'm In Here,32432
6201,2021-11-08 07:07,The Pierces,Three Wishes,221839
6202,2021-11-08 07:10,Jacob Banks,Unknown (To You),233124
6203,2021-11-08 07:15,SYML,Where's My Love - Piano Solo,274461
6204,2021-11-08 07:20,Turin Brakes,Dark On Fire,286332
6205,2021-11-08 07:26,Gotye,Hearts A Mess,365329
6206,2021-11-08 07:30,Badly Drawn Boy,In Safe Hands,241709
6207,2021-11-08 07:34,Kings of Leon,Closer,237454
6208,2021-11-08 07:38,Bloc Party,Signs,279816
6209,2021-11-08 07:43,Dean Lewis,Waves - Acoustic,248138
6210,2021-11-08 07:47,Sum 41,With Me,291333
6211,2021-11-08 07:52,SYML,Fear of the Water,245770
6212,2021-11-08 07:57,GREYCOATS,"Watchman, What Is Left of the Night?",313703
6213,2021-11-08 08:02,Gotye,Smoke And Mirrors,313139
6214,2021-11-08 08:07,Princess One Point Five,With Light There is Hope - original,310539
6215,2021-11-08 08:12,White Lies,E.S.T.,301779
6216,2021-11-08 08:16,Death Cab for Cutie,The Ice Is Getting Thinner,225174
6217,2021-11-08 08:19,Jacob Banks,Worthy,197675
6218,2021-11-08 10:24,Post Malone,One Right Now (with The Weeknd),3221
6219,2021-11-08 10:27,Post Malone,One Right Now (with The Weeknd),190882
6220,2021-11-08 10:58,Post Malone,Motley Crew,34132
6221,2021-11-08 11:29,Lewis Capaldi,Hold Me While You Wait,2298
6222,2021-11-08 11:32,Lewis Capaldi,Hold Me While You Wait,203849
6223,2021-11-08 11:35,Conan Gray,Heather,198000
6224,2021-11-08 11:39,Billie Eilish,Your Power,245868
6225,2021-11-08 11:42,Billie Eilish,Bored,180890
6226,2021-11-08 11:48,Billie Eilish,Happier Than Ever,343130
6227,2021-11-08 11:58,Alessia Cara,Out Of Love,31917
6228,2021-11-08 12:02,Adele,Easy On Me,224663
6229,2021-11-08 12:06,Madonna,Hung Up,213554
6230,2021-11-08 12:09,Cheryl,Call My Name,191
6231,2021-11-08 12:09,Cheryl,Call My Name,1706
6232,2021-11-08 12:09,Nelly Furtado,Maneater,682
6233,2021-11-08 12:09,t.A.T.u.,All The Things She Said,0
6234,2021-11-08 12:09,t.A.T.u.,All The Things She Said,640
6235,2021-11-08 12:09,Madonna,Sorry,2901
6236,2021-11-08 12:09,Madonna,Frozen,13183
6237,2021-11-08 12:09,Charli XCX,Good Ones,11520
6238,2021-11-08 12:09,Madonna,Hung Up,188472
6239,2021-11-08 12:09,Britney Spears,If U Seek Amy,1408
6240,2021-11-08 12:10,Bee Gees,Stayin' Alive,1173
6241,2021-11-08 12:10,Madonna,Girl Gone Wild,28522
6242,2021-11-08 12:10,Nelly Furtado,Say It Right,5205
6243,2021-11-08 12:10,Nelly Furtado,Promiscuous,1600
6244,2021-11-08 12:10,Gwen Stefani,Hollaback Girl,938
6245,2021-11-08 12:10,M.I.A.,Bad Girls,3690
6246,2021-11-08 12:10,Gwen Stefani,Rich Girl,1343
6247,2021-11-08 12:10,Britney Spears,Gimme More,3541
6248,2021-11-08 12:13,Madonna,Jump,129813
6249,2021-11-08 12:13,Nelly Furtado,Promiscuous - Radio Edit,1450
6250,2021-11-08 12:13,Britney Spears,Toxic,746
6251,2021-11-08 12:13,Britney Spears,Toxic,1216
6252,2021-11-08 12:13,Cher,Believe,320
6253,2021-11-08 12:13,Kylie Minogue,A Second to Midnight,3328
6254,2021-11-08 12:13,Kylie Minogue,A Second to Midnight,170
6255,2021-11-08 12:13,The Pussycat Dolls,When I Grow Up,1173
6256,2021-11-08 12:13,Jessie Ware,What’s Your Pleasure?,810
6257,2021-11-08 12:13,Timbaland,Give It To Me,1365
6258,2021-11-08 12:13,Nelly Furtado,Intro/Promiscuous,1429
6259,2021-11-08 12:13,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),4223
6260,2021-11-08 12:13,Madonna,Material Girl,1429
6261,2021-11-08 12:13,Gwen Stefani,What You Waiting For?,469
6262,2021-11-08 12:13,Britney Spears,Circus,1408
6263,2021-11-08 12:17,Kylie Minogue,Magic,30060
6264,2021-11-08 12:17,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,917
6265,2021-11-08 12:17,Madonna,Bitch I'm Madonna,1280
6266,2021-11-08 12:17,Britney Spears,3,213173
6267,2021-11-08 12:18,Melanie C,I Turn To You,63680
6268,2021-11-08 12:19,Timbaland,The Way I Are,44693
6269,2021-11-08 12:20,Black Sabbath,Changes,63445
6270,2021-11-08 12:20,Guns N' Roses,Don't Cry (Original),9941
6271,2021-11-08 12:20,Faith No More,Epic,9322
6272,2021-11-08 12:21,Black Sabbath,Children of the Sea - 2009 Remaster,9066
6273,2021-11-08 12:21,Black Sabbath,Solitude,38741
6274,2021-11-08 12:22,Pearl Jam,Yellow Ledbetter,33088
6275,2021-11-08 12:22,Pearl Jam,Alive,13696
6276,2021-11-08 12:24,Pearl Jam,Even Flow,85418
6277,2021-11-08 12:24,Pearl Jam,Rearviewmirror (Remastered),981
6278,2021-11-08 12:24,Pearl Jam,Just Breathe,9962
6279,2021-11-08 12:24,Pearl Jam,Animal (Remastered),4928
6280,2021-11-08 12:25,The Presidents Of The United States Of America,Lump,1706
6281,2021-11-08 12:25,Nirvana,Come As You Are,78591
6282,2021-11-08 12:25,Soundgarden,Black Hole Sun,640
6283,2021-11-08 12:25,Temple Of The Dog,Hunger Strike - 25th Anniversary Mix,746
6284,2021-11-08 12:26,Jerry Cantrell,Cut You In,50069
6285,2021-11-08 12:30,Nirvana,All Apologies,233173
6286,2021-11-08 12:36,Pearl Jam,Alive,340907
6287,2021-11-08 12:37,Screaming Trees,Nearly Lost You,106434
6288,2021-11-08 12:38,Mother Love Bone,Crown Of Thorns,12458
6289,2021-11-08 12:43,Madonna,Hung Up,337733
6290,2021-11-08 12:49,Madonna,Frozen,367333
6291,2021-11-08 12:54,Nelly Furtado,Maneater,258893
6292,2021-11-08 12:57,Britney Spears,If U Seek Amy,216520
6293,2021-11-08 13:01,t.A.T.u.,All The Things She Said,214440
6294,2021-11-08 13:04,Cheryl,Call My Name,207975
6295,2021-11-08 13:09,Madonna,Sorry,281880
6296,2021-11-08 13:10,Nelly Furtado,Promiscuous,810
6297,2021-11-08 13:10,Charli XCX,Good Ones,62117
6298,2021-11-08 13:14,Britney Spears,Gimme More,251240
6299,2021-11-08 13:18,Gwen Stefani,Rich Girl,236213
6300,2021-11-08 13:22,Madonna,Girl Gone Wild,223066
6301,2021-11-08 13:24,Bee Gees,Stayin' Alive,92866
6302,2021-11-08 13:27,M.I.A.,Bad Girls,227520
6303,2021-11-08 14:07,Nelly Furtado,Say It Right,102315
6304,2021-11-08 14:13,Madonna,Hung Up,337733
6305,2021-11-08 14:15,Nelly Furtado,Say It Right,155626
6306,2021-11-08 14:15,M.I.A.,Bad Girls,1152
6307,2021-11-08 14:18,Bee Gees,Stayin' Alive,92866
6308,2021-11-08 14:18,M.I.A.,Bad Girls,35401
6309,2021-11-08 14:22,M.I.A.,Bad Girls,192419
6310,2021-11-08 14:25,Nelly Furtado,Say It Right,223059
6311,2021-11-08 14:29,Gwen Stefani,Hollaback Girl,199814
6312,2021-11-08 14:33,Madonna,Jump,238525
6313,2021-11-08 14:36,Britney Spears,Circus,192320
6314,2021-11-08 14:41,Jessie Ware,What’s Your Pleasure?,278006
6315,2021-11-08 14:45,The Pussycat Dolls,When I Grow Up,245654
6316,2021-11-08 14:48,Nelly Furtado,Promiscuous - Radio Edit,220689
6317,2021-11-08 14:50,Kylie Minogue,A Second to Midnight,16493
6318,2021-11-08 14:50,Madonna,Material Girl,74417
6319,2021-11-08 14:53,Britney Spears,Toxic,198767
6320,2021-11-08 14:54,Cher,Believe,66579
6321,2021-11-08 14:56,Gwen Stefani,What You Waiting For?,114148
6322,2021-11-08 15:00,Timbaland,Give It To Me,234022
6323,2021-11-08 15:03,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland),189659
6324,2021-11-08 15:07,Nelly Furtado,Intro/Promiscuous,242249
6325,2021-11-08 15:09,Kylie Minogue,Magic,843
6326,2021-11-08 15:09,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,672
6327,2021-11-08 15:09,Madonna,Bitch I'm Madonna,1874
6328,2021-11-08 15:09,Britney Spears,3,80132
6329,2021-11-08 15:15,Melanie C,I Turn To You,352149
6330,2021-11-08 15:18,Timbaland,The Way I Are,179088
6331,2021-11-08 15:21,Britney Spears,Womanizer,224364
6332,2021-11-08 15:23,Kim Petras,There Will Be Blood,9194
6333,2021-11-08 15:23,Madonna,Express Yourself,11620
6334,2021-11-08 15:23,Gwen Stefani,The Sweet Escape,98325
6335,2021-11-08 15:24,Blondie,Heart Of Glass - Remix,577
6336,2021-11-08 15:24,Sugababes,About You Now,0
6337,2021-11-08 15:28,Blondie,Heart Of Glass - Remix,249703
6338,2021-11-08 15:31,Sugababes,About You Now,212368
6339,2021-11-08 15:36,Robbie Williams,Rock DJ,258520
6340,2021-11-08 15:41,Madonna,Vogue,317040
6341,2021-11-08 15:42,Britney Spears,I Wanna Go,82714
6342,2021-11-08 15:44,Britney Spears,I Wanna Go,88950
6343,2021-11-08 15:45,Azealia Banks,Luxury,51470
6344,2021-11-08 15:46,Kylie Minogue,Can't Get You out of My Head,52130
6345,2021-11-08 15:47,The Pussycat Dolls,Don't Cha - Main Mix,68320
6346,2021-11-08 15:51,Sugababes,Round Round,236426
6347,2021-11-08 15:54,Ricky Martin,She Bangs - English Version,177743
6348,2021-11-08 15:59,Ricky Martin,She Bangs - English Version,8870
6349,2021-11-08 15:59,Madonna,Like a Virgin,5040
6350,2021-11-08 15:59,Britney Spears,Work Bitch,1010
6351,2021-11-08 15:59,Madonna,Hung Up,337733
6352,2021-11-08 16:00,Madonna,Get Together,6940
6353,2021-11-08 16:03,Adele,Easy On Me,224694
6354,2021-11-08 16:07,Billie Eilish,Halley's Comet,234761
6355,2021-11-08 16:08,Normani,Wild Side (feat. Cardi B),1670
6356,2021-11-08 16:08,Kehlani,Altar,1740
6357,2021-11-08 16:08,Adele,Chasing Pavements,560
6358,2021-11-08 16:08,Adele,Chasing Pavements,32078
6359,2021-11-08 16:08,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",1850
6360,2021-11-08 16:08,Benson Boone,GHOST TOWN,2070
6361,2021-11-08 16:08,Billie Eilish,Halley's Comet,1530
6362,2021-11-08 16:12,Adele,Turning Tables,250000
6363,2021-11-08 16:15,Taylor Swift,august,3900
6364,2021-11-08 16:15,Troye Sivan,Angel Baby,4130
6365,2021-11-08 16:15,Bruno Mars,Leave The Door Open,153340
6366,2021-11-08 16:15,Adele,When We Were Young,1410
6367,2021-11-08 16:15,Billie Eilish,Male Fantasy,1150
6368,2021-11-08 16:15,Ariana Grande,Almost Is Never Enough,1400
6369,2021-11-08 16:15,Khalid,New Normal,2950
6370,2021-11-08 16:17,Billie Eilish,Happier Than Ever - Edit,151444
6371,2021-11-08 16:18,Katy Perry,Harleys In Hawaii,19605
6372,2021-11-08 16:21,Tate McRae,you broke me first,169265
6373,2021-11-08 16:25,Harry Styles,Falling,240133
6374,2021-11-08 16:28,Rihanna,Close To You,223213
6375,2021-11-08 16:33,Coldplay,Yellow,266773
6376,2021-11-08 16:38,Adele,Make You Feel My Love,1320
6377,2021-11-08 16:38,LÉON,Hope Is A Heartache,1230
6378,2021-11-08 16:38,FINNEAS,Love is Pain,2710
6379,2021-11-08 16:38,Sam Smith,Forgive Myself,8580
6380,2021-11-08 16:38,Little Mix,Love Me or Leave Me,1590
6381,2021-11-08 16:38,Adele,Love In The Dark,285935
6382,2021-11-08 16:38,Alessia Cara,Best Days,160
6383,2021-11-08 16:38,Anson Seabra,Walked Through Hell,1860
6384,2021-11-08 16:38,Sia,Helium,1090
6385,2021-11-08 16:38,FLETCHER,girls girls girls,19349
6386,2021-11-08 16:43,Adele,All I Ask,271800
6387,2021-11-08 16:47,Rihanna,Stay - Album Version (Edited),240706
6388,2021-11-08 16:49,Sia,Elastic Heart - Piano Version,790
6389,2021-11-08 16:49,Freya Ridings,Lost Without You,125833
6390,2021-11-08 16:49,Noah Cyrus,July (feat. Leon Bridges),1230
6391,2021-11-08 16:53,Adele,Hometown Glory,218960
6392,2021-11-08 17:11,FLETCHER,Healing,41850
6393,2021-11-08 17:16,Madonna,Hung Up,337733
6394,2021-11-08 17:17,Madonna,Get Together,16554
6395,2021-11-08 17:22,Madonna,Hung Up,330410
6396,2021-11-08 17:28,Madonna,Hung Up,7351
6397,2021-11-08 17:29,Madonna,Hung Up,338182
6398,2021-11-08 17:31,Madonna,Hung Up,19861
6399,2021-11-08 17:36,Madonna,Hung Up,318035
6400,2021-11-08 19:01,Madonna,Hung Up,1927
6401,2021-11-08 19:06,Madonna,Hung Up,336184
6402,2021-11-08 19:13,Madonna,Hung Up,338391
6403,2021-11-08 21:09,Adele,Easy On Me,2496
6404,2021-11-08 21:13,Adele,Easy On Me,222421
6405,2021-11-08 21:21,Adele,Easy On Me,226580
6406,2021-11-08 21:21,Adele,Easy On Me,225721
6407,2021-11-08 21:25,Adele,Easy On Me,224663
6408,2021-11-08 21:29,Adele,Easy On Me,224663
6409,2021-11-08 21:33,Adele,Easy On Me,224663
6410,2021-11-08 21:36,Adele,Easy On Me,224663
6411,2021-11-08 21:40,Adele,Easy On Me,224663
6412,2021-11-08 21:44,Adele,Easy On Me,224663
6413,2021-11-08 21:48,Adele,Easy On Me,224663
6414,2021-11-08 21:54,Adele,Easy On Me,373642
6415,2021-11-08 21:58,Adele,Easy On Me,224663
6416,2021-11-08 22:01,Adele,Easy On Me,224663
6417,2021-11-09 06:12,Adele,Easy On Me,26248
6418,2021-11-09 07:02,Sara Kays,Remember That Night?,2752
6419,2021-11-09 07:06,Sara Kays,Remember That Night?,225017
6420,2021-11-09 07:09,Billie Eilish,Bored,180890
6421,2021-11-09 07:13,Harry Styles,Cherry,259144
6422,2021-11-09 07:17,Olivia Rodrigo,drivers license,241985
6423,2021-11-09 07:21,Adele,Easy On Me,224663
6424,2021-11-09 07:50,Alessia Cara,Out Of Love,187132
6425,2021-11-09 07:50,Taylor Swift,cardigan,2261
6426,2021-11-09 07:54,Taylor Swift,cardigan,238013
6427,2021-11-09 07:58,Sara Kays,Remember That Night?,227147
6428,2021-11-09 08:01,Billie Eilish,Bored,180890
6429,2021-11-09 08:05,Harry Styles,Cherry,259144
6430,2021-11-09 08:09,Olivia Rodrigo,drivers license,241985
6431,2021-11-09 08:13,Adele,Easy On Me,224663
6432,2021-11-09 08:17,Alessia Cara,Out Of Love,227655
6433,2021-11-09 08:20,Ariana Grande,positions,172281
6434,2021-11-09 08:23,Olivia O'Brien,hate u love u,175425
6435,2021-11-09 08:40,Shawn Mendes,Perfectly Wrong,88332
6436,2021-11-09 09:39,Madonna,Hung Up,2263
6437,2021-11-09 10:13,Madonna,Hung Up,0
6438,2021-11-09 10:13,Madonna,Hung Up,336181
6439,2021-11-09 10:14,Madonna,Hung Up,2484
6440,2021-11-09 10:14,Madonna,Hung Up,36
6441,2021-11-09 10:38,Madonna,Hung Up,306628
6442,2021-11-09 10:54,Madonna,Hung Up,3494
6443,2021-11-09 11:45,Madonna,Hung Up,327404
6444,2021-11-09 11:53,Madonna,Hung Up,337885
6445,2021-11-09 11:58,Madonna,Hung Up,337695
6446,2021-11-09 12:04,Madonna,Hung Up,337695
6447,2021-11-09 12:39,Madonna,Hung Up,299001
6448,2021-11-09 12:54,Ed Sheeran,First Times,4307
6449,2021-11-09 12:57,Ed Sheeran,First Times,146010
6450,2021-11-09 13:03,Ama Lou,Trust Nobody,21789
6451,2021-11-09 13:03,Madonna,Hung Up,337695
6452,2021-11-09 13:09,Fazer,Woody,362053
6453,2021-11-09 13:12,Ed Sheeran,2step,153586
6454,2021-11-09 13:13,THE ANXIETY,Meet Me At Our Spot - Live,68522
6455,2021-11-09 13:18,Madonna,Hung Up,337695
6456,2021-11-09 13:22,Ama Lou,Trust Nobody,195481
6457,2021-11-09 13:23,Fazer,Woody,93505
6458,2021-11-09 13:29,Madonna,Hung Up,337695
6459,2021-11-09 13:39,Ama Lou,Trust Nobody,170596
6460,2021-11-09 15:11,Summer Walker,Body,140
6461,2021-11-09 15:11,Summer Walker,Over It,1870
6462,2021-11-09 15:15,Summer Walker,Girls Need Love (with Drake) - Remix,222386
6463,2021-11-09 15:17,Summer Walker,Over It,131106
6464,2021-11-09 15:21,Summer Walker,Body,193840
6465,2021-11-09 15:23,Summer Walker,Playing Games (with Bryson Tiller) - Extended Version,143226
6466,2021-11-09 15:24,Summer Walker,Drunk Dialing...LODT,38730
6467,2021-11-09 17:04,Summer Walker,Girls Need Love (with Drake) - Remix,146650
6468,2021-11-09 17:10,Madonna,Hung Up,337733
6469,2021-11-09 17:11,Ama Lou,Trust Nobody,37576
6470,2021-11-09 17:13,Ed Sheeran,2step,153626
6471,2021-11-09 17:16,Kevin Morby,Beautiful Strangers,32304
6472,2021-11-09 17:16,THE ANXIETY,Meet Me At Our Spot - Live,147828
6473,2021-11-09 18:18,Sara Kays,Remember That Night?,12190
6474,2021-11-09 18:19,Labrinth,Forever,70010
6475,2021-11-10 06:41,Labrinth,Forever,2176
6476,2021-11-10 06:44,Labrinth,Forever,201061
6477,2021-11-10 06:46,Labrinth,Planning Date,101870
6478,2021-11-10 06:47,Labrinth,Home From Rehab,1576
6479,2021-11-10 06:47,Labrinth,We All Knew,3577
6480,2021-11-10 06:47,Labrinth,Nate Growing Up,83567
6481,2021-11-10 06:47,Labrinth,Following Tyler,0
6482,2021-11-10 06:47,Labrinth,Shy Guy,0
6483,2021-11-10 06:47,Labrinth,Say Goodnight,3638
6484,2021-11-10 06:50,Labrinth,Still Don't Know My Name,153264
6485,2021-11-10 06:52,Labrinth,Kat's Denial,90649
6486,2021-11-10 06:52,Labrinth,Slideshow,56640
6487,2021-11-10 06:53,Labrinth,Family Vacation,22884
6488,2021-11-10 07:04,Labrinth,Grapefruit Diet,12409
6489,2021-11-10 07:07,Labrinth,Euphoria Funfair,703
6490,2021-11-10 07:07,Labrinth,McKay & Cassie,0
6491,2021-11-10 07:07,Labrinth,Maddy's Story,0
6492,2021-11-10 07:07,Labrinth,The Lake,213
6493,2021-11-10 07:07,Labrinth,Gangster,0
6494,2021-11-10 07:07,Labrinth,Demanding Excellence,0
6495,2021-11-10 07:07,Labrinth,WTF Are We Talking For,640
6496,2021-11-10 07:07,Labrinth,When I R.I.P.,2880
6497,2021-11-10 07:10,Summer Walker,Girls Need Love (with Drake) - Remix,1369
6498,2021-11-10 07:10,Summer Walker,Girls Need Love (with Drake) - Remix,0
6499,2021-11-10 07:10,Labrinth,Virgin Pina Coladas,953
6500,2021-11-10 07:10,Labrinth,New Girl,9584
6501,2021-11-10 07:10,Summer Walker,Playing Games,7273
6502,2021-11-10 07:10,Labrinth,When I R.I.P.,172670
6503,2021-11-10 07:10,Labrinth,Arriving at the Formal,16648
